Title,Specs,Post Date,Options,Price,Installment
Chevrolet Aveo 2010,"['Chevrolet', 'Aveo', 'Red', '135,000 Km', 'Al Shorouk']",2023-03-08,"167,500 EGP",Yes
Chevrolet Lanos 2014,"['Chevrolet', 'Lanos', 'Dark red', '110,000 Km', 'Giza']",2023-03-08,"210,000 EGP",No
Chevrolet N300 2022,"['Chevrolet', 'N300', 'Red', '60,000 Km', 'El Marg']",2023-03-08,"325,000 EGP",No
Chevrolet N300 2015,"['Chevrolet', 'N300', 'Silver', '190,000 Km', 'Warraq']",2023-03-07,"195,000 EGP",No
Chevrolet Aveo 2016,"['Chevrolet', 'Aveo', 'Gray', '63,000 Km', 'Heliopolis']",2023-03-07,"340,000 EGP",No
Chevrolet Optra 2004,"['Chevrolet', 'Optra', 'Gold', '174,000 Km', 'El Haram']",2023-03-07,"200,000 EGP",No
Chevrolet Lanos 2013,"['Chevrolet', 'Lanos', 'Dark red', '107,000 Km', 'Cairo']",2023-03-07,"210,000 EGP",No
Chevrolet T-Series 1997,"['Chevrolet', 'T-Series', 'White', '160,000 Km', 'Sharm el-Sheikh']",2023-03-07,"130,000 EGP",No
Chevrolet Optra 2020,"['Chevrolet', 'Optra', 'Red', 'Automatic / Top Line', '60,000 Km', 'Shobra']",2023-03-06,"359,000 EGP",Yes
Chevrolet Optra 2013,"['Chevrolet', 'Optra', 'Gray', '120,000 Km', 'Shobra']",2023-03-06,"249,000 EGP",Yes
Chevrolet Optra 2020,"['Chevrolet', 'Optra', 'Silver', '70,000 Km', 'Giza']",2023-03-06,"350,000 EGP",No
Chevrolet Captiva 2010,"['Chevrolet', 'Captiva', 'Black', '243,000 Km', 'Cairo']",2023-03-06,"400,000 EGP",No
Chevrolet Cruze 2015,"['Chevrolet', 'Cruze', 'Dark blue', '90,000 Km', 'Sharqia']",2023-03-06,"310,000 EGP",No
Chevrolet Cruze 2013,"['Chevrolet', 'Cruze', 'Silver', '186,000 Km', 'Kerdasa']",2023-03-06,"255,000 EGP",No
Chevrolet Pickup 2019,"['Chevrolet', 'Pickup', 'Green', 'Manual / Base Line / Turbo', '61,000 Km', 'El Marg']",2023-03-06,"420,000 EGP",No
Chevrolet Optra 2021,"['Chevrolet', 'Optra', 'Black', 'Automatic / High Line', '50,000 Km', 'Al Shorouk']",2023-03-06,"410,000 EGP",No
Chevrolet N300 2022,"['Chevrolet', 'N300', 'Gray', 'Manual\u200f / Baseline', '- Km', 'El Haram']",2023-03-06,"300,000 EGP",No
Chevrolet Optra 2020,"['Chevrolet', 'Optra', 'Bronze', 'Automatic / High Line', '105,000 Km', 'Khanka']",2023-03-05,"325,000 EGP",No
Chevrolet Captiva 2011,"['Chevrolet', 'Captiva', 'Black', '154,000 Km', 'Alexandria']",2023-03-05,"400,000 EGP",No
Chevrolet Lanos 2013,"['Chevrolet', 'Lanos', 'Red', '112,000 Km', 'Cairo']",2023-03-05,"172,000 EGP",No
Chevrolet Aveo 2013,"['Chevrolet', 'Aveo', 'Gold', '400,000 Km', 'Alexandria']",2023-03-04,"190,000 EGP",Yes
Chevrolet T-Series 2020,"['Chevrolet', 'T-Series', 'White', '50,000 Km', 'Cairo']",2023-03-04,"220,000 EGP",Yes
Chevrolet Aveo 2011,"['Chevrolet', 'Aveo', 'Red', '250,000 Km', 'Faiyum']",2023-03-04,"195,000 EGP",No
Chevrolet Optra 2021,"['Chevrolet', 'Optra', 'Brown', 'Automatic / Full Option', '85,000 Km', 'Cairo']",2023-03-03,"340,000 EGP",No
Chevrolet Cruze 2015,"['Chevrolet', 'Cruze', 'Silver', '158,000 Km', 'Heliopolis']",2023-03-03,"425,000 EGP",No
Chevrolet Captiva 2020,"['Chevrolet', 'Captiva', 'Silver', 'Automtic / Premier', '35,000 Km', 'Sheikh Zayed City']",2023-03-03,"750,000 EGP",No
Chevrolet Optra 2021,"['Chevrolet', 'Optra', 'Dark blue', 'Automatic / Top Line', '17,000 Km', 'Tanta']",2023-03-03,"450,000 EGP",No
Chevrolet Optra 2013,"['Chevrolet', 'Optra', 'Silver', '90,000 Km', 'Kafr el-Dawwar']",2023-03-02,"295,000 EGP",No
Chevrolet N-Series 2023,"['Chevrolet', 'N-Series', 'White', 'manual\u200f / NQR Jumbo 8000 / old', '11,000 Km', 'Cairo']",2023-03-02,"1,300,000 EGP",No
Chevrolet Lanos 2010,"['Chevrolet', 'Lanos', 'White', '200,000 Km', 'El Marg']",2023-03-02,"115,000 EGP",No
Chevrolet Optra 2022,"['Chevrolet', 'Optra', 'Dark blue', 'A/T / Comfort', '40,000 Km', 'Beni Suef']",2023-03-02,"420,000 EGP",No
Chevrolet N300 2015,"['Chevrolet', 'N300', 'Dark red', '205,000 Km', 'Giza']",2023-03-01,"200,000 EGP",No
Chevrolet Captiva 2020,"['Chevrolet', 'Captiva', 'Silver', 'Automtic / premire (7seats)', '61,000 Km', 'Nasr city']",2023-03-01,"690,000 EGP",Yes
Chevrolet Optra 2017,"['Chevrolet', 'Optra', 'Red', 'F/O A/T 1600', '125,000 Km', 'El Haram']",2023-03-01,"290,000 EGP",No
Chevrolet Cruze 2015,"['Chevrolet', 'Cruze', 'Gray', '122,000 Km', 'Nasr city']",2023-03-01,"325,000 EGP",No
Chevrolet N300 2016,"['Chevrolet', 'N300', 'Silver', '240,000 Km', 'Giza']",2023-03-01,"165,000 EGP",No
Chevrolet N300 2015,"['Chevrolet', 'N300', 'Silver', '- Km', 'Faiyum']",2023-03-01,"165,000 EGP",No
Chevrolet T-Series 1995,"['Chevrolet', 'T-Series', 'Gold', '250,000 Km', 'Cairo']",2023-03-01,"115,000 EGP",Yes
Chevrolet N300 2019,"['Chevrolet', 'N300', 'White', 'Manual / Full option / Tinted glass', '190,000 Km', 'Tanta']",2023-03-01,"215,000 EGP",No
Chevrolet Captiva 2010,"['Chevrolet', 'Captiva', 'Beige', '95,000 Km', 'Mansoura']",2023-03-01,"330,000 EGP",No
Chevrolet N300 2016,"['Chevrolet', 'N300', 'Silver', '170,000 Km', 'Cairo']",2023-02-28,"200,000 EGP",No
Chevrolet Lanos 2012,"['Chevrolet', 'Lanos', 'Gray', '140,000 Km', 'Alexandria']",2023-02-28,"150,000 EGP",No
Chevrolet Optra 2006,"['Chevrolet', 'Optra', 'Silver', '312,000 Km', 'Cairo']",2023-02-28,"190,000 EGP",No
Chevrolet T-Series 2012,"['Chevrolet', 'T-Series', 'Red', '350,000 Km', 'Qalyubia']",2023-02-28,"300,000 EGP",No
Chevrolet N300 2022,"['Chevrolet', 'N300', 'Silver', 'Manual\u200f / Full option', '23,000 Km', 'Suez']",2023-02-28,"300,000 EGP",No
Chevrolet N300 2022,"['Chevrolet', 'N300', 'Silver', 'manual\u200f / Baseline', '22,000 Km', 'Sheikh Zayed City']",2023-02-28,"315,000 EGP",No
Chevrolet Lanos 2010,"['Chevrolet', 'Lanos', 'Black', '196,000 Km', 'Qena']",2023-02-28,"150,000 EGP",No
Chevrolet N300 2021,"['Chevrolet', 'N300', 'Gray', 'Manual\u200f / Baseline', '32,000 Km', 'Giza']",2023-02-28,"270,000 EGP",No
Chevrolet Optra 2018,"['Chevrolet', 'Optra', 'Green', 'Automatic / full option', '120,000 Km', 'El Haram']",2023-02-28,"269,000 EGP",No
Chevrolet Optra 2019,"['Chevrolet', 'Optra', 'Black', 'ِAutomatic / Top Line', '80,000 Km', 'Nasr city']",2023-02-27,"360,000 EGP",No
Chevrolet N300 2021,"['Chevrolet', 'N300', 'Dark red', 'Manual\u200f / Baseline', '100,000 Km', 'Ashmoun']",2023-02-27,"260,000 EGP",No
Chevrolet Aveo 2007,"['Chevrolet', 'Aveo', 'Cyan', '218,000 Km', 'Beni Suef']",2023-02-27,"165,000 EGP",No
Chevrolet Optra 2021,"['Chevrolet', 'Optra', 'Black', 'Automatic / Full Option', '40,000 Km', 'Cairo']",2023-02-27,"390,000 EGP",No
Chevrolet Cruze 2014,"['Chevrolet', 'Cruze', 'Black', '180,000 Km', 'Gharbia']",2023-02-27,"265,000 EGP",No
Chevrolet Equinox 2018,"['Chevrolet', 'Equinox', 'White', 'Automatic / Turbo / LS', '150,000 Km', 'Alexandria']",2023-02-27,"700,000 EGP",No
Chevrolet Optra 2009,"['Chevrolet', 'Optra', 'Black', '205,000 Km', 'Alexandria']",2023-02-27,"195,000 EGP",No
Chevrolet Optra 2010,"['Chevrolet', 'Optra', 'Cyan', '272,000 Km', 'Giza']",2023-02-26,"260,000 EGP",No
Chevrolet Lanos 2012,"['Chevrolet', 'Lanos', 'Gray', '90,000 Km', 'Damanhur']",2023-02-26,"210,000 EGP",No
Chevrolet N300 2017,"['Chevrolet', 'N300', 'Silver', 'M/T F/O', '135,000 Km', 'Nasr city']",2023-02-26,"220,000 EGP",No
Chevrolet N300 2021,"['Chevrolet', 'N300', 'Light grey', 'Manual\u200f / Full option', '95,000 Km', 'Helwan']",2023-02-26,"290,000 EGP",No
Chevrolet T-Series 2011,"['Chevrolet', 'T-Series', 'White', '30,000 Km', 'Cairo']",2023-02-26,"250,000 EGP",No
Chevrolet Optra 2019,"['Chevrolet', 'Optra', 'Dark blue', 'Automatic / Full option', '120,000 Km', '6 October']",2023-02-26,"330,000 EGP",No
Chevrolet Optra 2018,"['Chevrolet', 'Optra', 'Silver', 'Automatic / high line', '39,000 Km', 'Tanta']",2023-02-26,"370,000 EGP",No
Chevrolet Impala 1979,"['Chevrolet', 'Impala', 'Gold', '299,000 Km', 'Cairo']",2023-02-26,"200,000 EGP",No
Chevrolet Equinox 2018,"['Chevrolet', 'Equinox', 'Silver', 'ِAutomatic / full option / Turbo / LT', '38,000 Km', 'Ain Shams']",2023-02-26,"700,000 EGP",No
Chevrolet Aveo 2017,"['Chevrolet', 'Aveo', 'Dark blue', 'F/O A/T 1500', '- Km', 'Alexandria']",2023-02-26,"245,000 EGP",No
Chevrolet Aveo 2011,"['Chevrolet', 'Aveo', 'Red', '159,000 Km', 'Dyarb Negm']",2023-02-26,"168,000 EGP",No
Chevrolet Aveo 2017,"['Chevrolet', 'Aveo', 'Dark blue', 'F/O A/T 1500', '136,000 Km', 'Cairo']",2023-02-26,"300,000 EGP",No
Chevrolet Aveo 2010,"['Chevrolet', 'Aveo', 'Black', '205,000 Km', 'Asyut']",2023-02-26,"200,000 EGP",No
Chevrolet Trax 2013,"['Chevrolet', 'Trax', 'White', '130,000 Km', 'Cairo']",2023-02-26,"425,000 EGP",No
Chevrolet N300 2022,"['Chevrolet', 'N300', 'Red', '36,000 Km', 'Kafr el-Sheikh']",2023-02-26,"300,000 EGP",Yes
Chevrolet Optra 2017,"['Chevrolet', 'Optra', 'Dark red', 'F/O A/T 1600', '380,000 Km', 'Helwan']",2023-02-26,"240,000 EGP",No
Chevrolet Lanos 2016,"['Chevrolet', 'Lanos', 'Gray', '68,000 Km', 'El Haram']",2023-02-26,"220,000 EGP",Yes
Chevrolet N300 2018,"['Chevrolet', 'N300', 'Gray', 'Manual / full option', '250,000 Km', 'Helwan']",2023-02-26,"200,000 EGP",No
Chevrolet Pickup 1997,"['Chevrolet', 'Pickup', 'White', '60,000 Km', 'Touhk']",2023-02-25,"115,000 EGP",No
Chevrolet Optra 2013,"['Chevrolet', 'Optra', 'Gray', '129,000 Km', 'Shobra']",2023-02-25,"249,000 EGP",Yes
Chevrolet Optra 2011,"['Chevrolet', 'Optra', 'Cyan', '185,000 Km', '10th of Ramadan']",2023-02-25,"280,000 EGP",No
Chevrolet Lanos 2012,"['Chevrolet', 'Lanos', 'Silver', '280,000 Km', 'Cairo']",2023-02-25,"155,000 EGP",No
Chevrolet Optra 2020,"['Chevrolet', 'Optra', 'Black', 'Automatic / High Line', '180,000 Km', 'El Haram']",2023-02-25,"375,000 EGP",No
Chevrolet Optra 2016,"['Chevrolet', 'Optra', 'Silver', 'luxury automatic', '320,000 Km', '6 October']",2023-02-25,"350,000 EGP",No
Chevrolet Optra 2021,"['Chevrolet', 'Optra', 'Gold', 'Automatic', '67,000 Km', 'El Haram']",2023-02-24,"100,000 EGP",No
Chevrolet Optra 2017,"['Chevrolet', 'Optra', 'Dark red', '105,000 Km', 'Helwan']",2023-02-24,"290,000 EGP",No
Chevrolet Optra 2017,"['Chevrolet', 'Optra', 'Dark red', 'F/O A/T 1600', '103,000 Km', 'Cairo']",2023-02-24,"250,000 EGP",No
Chevrolet Optra 2021,"['Chevrolet', 'Optra', 'Silver', '41,000 Km', 'Imbaba']",2023-02-24,"340,000 EGP",Yes
Chevrolet Lanos 2010,"['Chevrolet', 'Lanos', 'Dark red', '160,000 Km', 'El Minya']",2023-02-24,"150,000 EGP",No
Chevrolet Lanos 2011,"['Chevrolet', 'Lanos', 'Gray', '175,000 Km', 'Cairo']",2023-02-24,"153,000 EGP",No
Chevrolet Optra 2018,"['Chevrolet', 'Optra', 'Petroleum', 'Automatic / high line', '118,000 Km', 'Damanhur']",2023-02-23,"385,000 EGP",No
Chevrolet Optra 2017,"['Chevrolet', 'Optra', 'Petroleum', 'F/O A/T 1600 h/l', '185,000 Km', 'Nasr city']",2023-02-23,"295,000 EGP",No
Chevrolet Aveo 2020,"['Chevrolet', 'Aveo', 'Red', 'A/T / F/O / Facelift', '32,000 Km', 'Nasr city']",2023-02-23,"345,000 EGP",No
Chevrolet N200 2010,"['Chevrolet', 'N200', 'Red', '- Km', '6 October']",2023-02-23,"110,000 EGP",No
Chevrolet Lanos 2010,"['Chevrolet', 'Lanos', 'Dark red', '230,000 Km', 'Beni Suef']",2023-02-23,"135,000 EGP",No
Chevrolet Optra 2021,"['Chevrolet', 'Optra', 'Dark red', 'Automatic / Full Option', '26,500 Km', 'Shobra']",2023-02-22,"420,000 EGP",No
Chevrolet Optra 2022,"['Chevrolet', 'Optra', 'Black', 'A/T / Luxury w Accessories', '2,500 Km', 'Gharbia']",2023-02-22,"510,000 EGP",Yes
Chevrolet Optra 2021,"['Chevrolet', 'Optra', 'Brown', 'Automatic / Top Line', '90,000 Km', 'Gharbia']",2023-02-22,"440,000 EGP",No
Chevrolet Aveo 2010,"['Chevrolet', 'Aveo', 'Black', '138,000 Km', 'Kafr el-Sheikh']",2023-02-22,"173,000 EGP",No
Chevrolet Spark 2010,"['Chevrolet', 'Spark', 'Silver', '130,000 Km', 'Madinaty']",2023-02-22,"120,000 EGP",No
Chevrolet Optra 2020,"['Chevrolet', 'Optra', 'Dark red', 'Automatic / Top Line', '48,000 Km', 'Tanta']",2023-02-22,"349,000 EGP",No
Chevrolet Lanos 2014,"['Chevrolet', 'Lanos', 'Gray', '120,000 Km', 'Alexandria']",2023-02-22,"180,000 EGP",No
Chevrolet Optra 2022,"['Chevrolet', 'Optra', 'Petroleum', 'A/T / Comfort', '30 Km', 'Mansoura']",2023-02-22,"425,000 EGP",Yes
Chevrolet Optra 2020,"['Chevrolet', 'Optra', 'Light grey', 'Automatic / Top Line', '80,000 Km', 'Sharqia']",2023-02-21,"390,000 EGP",No
Chevrolet Aveo 2014,"['Chevrolet', 'Aveo', 'Black', '242,000 Km', 'Tagamo3 - New Cairo']",2023-02-21,"195,000 EGP",No
Chevrolet Optra 2014,"['Chevrolet', 'Optra', 'Black', '20,000 Km', 'Heliopolis']",2023-02-21,"240,000 EGP",No
Chevrolet Optra 2014,"['Chevrolet', 'Optra', 'Black', '20,000 Km', 'Heliopolis']",2023-02-21,"240,000 EGP",No
Chevrolet Optra 2019,"['Chevrolet', 'Optra', 'Dark blue', 'Automatic / Full option', '100,000 Km', 'Helwan']",2023-02-20,"365,000 EGP",No
Chevrolet Pickup 2019,"['Chevrolet', 'Pickup', 'White', 'Manual / Base Line / Turbo', '180,000 Km', 'El Haram']",2023-02-20,"400,000 EGP",No
Chevrolet Optra 2014,"['Chevrolet', 'Optra', 'Silver', '110,000 Km', 'El Haram']",2023-02-20,"270,000 EGP",No
Chevrolet Aveo 2016,"['Chevrolet', 'Aveo', 'Light grey', '63,000 Km', 'Heliopolis']",2023-02-20,"300,000 EGP",No
Chevrolet N200 2011,"['Chevrolet', 'N200', 'White', '250,000 Km', 'Cairo']",2023-02-20,"90,000 EGP",No
Chevrolet Aveo 2007,"['Chevrolet', 'Aveo', 'Red', '180,000 Km', 'Alexandria']",2023-02-20,"150,000 EGP",No
Chevrolet Lanos 2010,"['Chevrolet', 'Lanos', 'Silver', '146,000 Km', 'Cairo']",2023-02-20,"170,000 EGP",No
Chevrolet Lanos 2016,"['Chevrolet', 'Lanos', 'Gray', '110,000 Km', 'El Haram']",2023-02-19,"180,000 EGP",No
Chevrolet Aveo 2009,"['Chevrolet', 'Aveo', 'Silver', '170,000 Km', 'Beni Suef']",2023-02-19,"220,000 EGP",No
Chevrolet Lanos 2013,"['Chevrolet', 'Lanos', 'Red', '110,000 Km', 'Alexandria']",2023-02-19,"160,000 EGP",No
Chevrolet Optra 2021,"['Chevrolet', 'Optra', 'Dark blue', 'Automatic', '44,000 Km', 'Tagamo3 - New Cairo']",2023-02-19,"390,000 EGP",No
Chevrolet Optra 2020,"['Chevrolet', 'Optra', 'Eggplant', 'Automatic / Full Option', '177,880 Km', 'Cairo']",2023-02-19,"350,000 EGP",No
Chevrolet Optra 2017,"['Chevrolet', 'Optra', 'Dark blue', 'F/O A/T 1600 h/l', '75,000 Km', 'Agamy']",2023-02-19,"320,000 EGP",No
Chevrolet Optra 2019,"['Chevrolet', 'Optra', 'Dark red', 'ِAutomatic / Top Line', '140,000 Km', 'Giza']",2023-02-19,"345,000 EGP",No
Chevrolet N300 2022,"['Chevrolet', 'N300', 'Dark red', 'Manual\u200f / Full option', '38,000 Km', 'Kafr el-Sheikh']",2023-02-18,"315,000 EGP",No
Chevrolet Optra 2013,"['Chevrolet', 'Optra', 'Dark red', '200,000 Km', 'Giza']",2023-02-18,"253,000 EGP",No
Chevrolet Optra 2019,"['Chevrolet', 'Optra', 'Gray', 'ِAutomatic / Top Line', '95,000 Km', 'Marsa Matrouh']",2023-02-18,"330,000 EGP",No
Chevrolet Optra 2022,"['Chevrolet', 'Optra', 'Silver', 'A/T / Luxury w Accessories', '39,000 Km', 'Alexandria']",2023-02-18,"410,000 EGP",No
Chevrolet T-Series 1995,"['Chevrolet', 'T-Series', 'White', '70,000 Km', 'Warraq']",2023-02-18,"102,000 EGP",No
Chevrolet N300 2021,"['Chevrolet', 'N300', 'Silver', '20,000 Km', 'Warraq']",2023-02-18,"277,000 EGP",No
Chevrolet Cruze 2010,"['Chevrolet', 'Cruze', 'Silver', '260,000 Km', 'Gharbia']",2023-02-18,"220,000 EGP",No
Chevrolet Lanos 2012,"['Chevrolet', 'Lanos', 'Black', '110,000 Km', 'Ain Shams']",2023-02-18,"90,000 EGP",No
Chevrolet Aveo 2006,"['Chevrolet', 'Aveo', 'Silver', '230,000 Km', 'Giza']",2023-02-18,"115,000 EGP",No
Chevrolet Optra 2020,"['Chevrolet', 'Optra', 'Blue', 'Automatic / Top Line', '44,000 Km', 'Shobra']",2023-02-17,"349,000 EGP",Yes
Chevrolet Optra 2022,"['Chevrolet', 'Optra', 'Dark red', 'A/T / Luxury', '75,000 Km', 'Giza']",2023-02-17,"400,000 EGP",No
Chevrolet T-Series 2021,"['Chevrolet', 'T-Series', 'White', '30,000 Km', 'Kafr el-Sheikh']",2023-02-17,"480,000 EGP",No
Chevrolet Pickup 1995,"['Chevrolet', 'Pickup', 'White', '100,000 Km', 'Cairo']",2023-02-17,"145,000 EGP",No
Chevrolet Optra 2011,"['Chevrolet', 'Optra', 'Black', '200,000 Km', 'Alexandria']",2023-02-17,"225,000 EGP",No
Chevrolet Aveo 2010,"['Chevrolet', 'Aveo', 'Red', '155,000 Km', 'Mansoura']",2023-02-17,"175,000 EGP",No
Chevrolet Lanos 2016,"['Chevrolet', 'Lanos', 'Silver', '90,000 Km', 'Cairo']",2023-02-17,"200,000 EGP",Yes
Chevrolet T-Series 1990,"['Chevrolet', 'T-Series', 'Red', '60,000 Km', 'Shibin el Kom']",2023-02-16,"88,000 EGP",No
Chevrolet Lanos 2012,"['Chevrolet', 'Lanos', 'Silver', '200,000 Km', '6 October']",2023-02-16,"150,000 EGP",No
Chevrolet Lanos 2015,"['Chevrolet', 'Lanos', 'Dark red', '250,000 Km', 'Ain Shams']",2023-02-16,"155,000 EGP",No
Chevrolet N300 2014,"['Chevrolet', 'N300', 'Light grey', '200,000 Km', 'El Haram']",2023-02-16,"172,000 EGP",No
Chevrolet Lanos 2013,"['Chevrolet', 'Lanos', 'Black', '80,000 Km', 'Alexandria']",2023-02-16,"140,000 EGP",No
Chevrolet Captiva 2021,"['Chevrolet', 'Captiva', 'White', 'Automtic / LS', '25,000 Km', '6 October']",2023-02-16,"700,000 EGP",No
Chevrolet Cruze 2015,"['Chevrolet', 'Cruze', 'Black', '78,000 Km', 'Madinaty']",2023-02-16,"365,000 EGP",No
Chevrolet Lanos 2010,"['Chevrolet', 'Lanos', 'White', '- Km', 'Helwan']",2023-02-15,"110,000 EGP",No
Chevrolet Optra 2023,"['Chevrolet', 'Optra', 'Dark blue', 'A/T / Highline', '7,000 Km', 'Cairo']",2023-02-15,"535,000 EGP",Yes
Chevrolet Cruze 2010,"['Chevrolet', 'Cruze', 'Red', '270,000 Km', 'Minya Al Qamh']",2023-02-15,"205,000 EGP",No
Chevrolet Equinox 2019,"['Chevrolet', 'Equinox', 'Silver', 'Automatic / Full Option Turbo LT', '135,000 Km', 'Sheikh Zayed City']",2023-02-15,"650,000 EGP",No
Chevrolet Optra 2019,"['Chevrolet', 'Optra', 'Light grey', 'Automatic / Comfort', '89,000 Km', 'Cairo']",2023-02-15,"380,000 EGP",No
Chevrolet T-Series 2010,"['Chevrolet', 'T-Series', 'White', '200,000 Km', 'Alexandria']",2023-02-15,"250,000 EGP",No
Chevrolet Corsica 1973,"['Chevrolet', 'Corsica', 'Black', '100,000 Km', 'Giza']",2023-02-15,"250,000 EGP",No
Title,Specs,Post Date,Options,Price,Installment
Kia Rio 2015,"['Kia', 'Rio', 'Black', '110,000 Km', 'Tagamo3 - New Cairo']",2023-06-18,"585,000 EGP",Yes
Kia Cerato 2017,"['Kia', 'Cerato', 'Black', '1.6 A/T', '130,000 Km', 'Kafr el-Dawwar']",2023-06-18,"650,000 EGP",No
Kia Sportage 2020,"['Kia', 'Sportage', 'Dark red', 'Automatic / Top Line plus', '53,000 Km', 'Nasr city']",2023-06-18,"1,490,000 EGP",No
Kia Rio 2014,"['Kia', 'Rio', 'Mocha', '114,000 Km', 'Heliopolis']",2023-06-18,"395,000 EGP",No
Kia Sportage 2021,"['Kia', 'Sportage', 'White', 'Automatic / LX / full option', '75,000 Km', 'Nasr city']",2023-06-18,"1,500,000 EGP",No
Kia Soul 2012,"['Kia', 'Soul', 'Black', '140,000 Km', 'Qalyubia']",2023-06-18,"380,000 EGP",No
Kia Sportage 2021,"['Kia', 'Sportage', 'Gray', 'A/T / Topline+', '55,000 Km', 'El Haram']",2023-06-18,"1,585,000 EGP",Yes
Kia Rio 2015,"['Kia', 'Rio', 'White', '85,000 Km', 'Nasr city']",2023-06-18,"525,000 EGP",No
Kia Cerato 2012,"['Kia', 'Cerato', 'Mocha', '130,000 Km', 'Heliopolis']",2023-06-18,"375,000 EGP",No
Kia Soul 2017,"['Kia', 'Soul', 'Red', '1.6 A/T EX', '90,000 Km', 'Cairo']",2023-06-18,"675,000 EGP",No
Kia Rio 2015,"['Kia', 'Rio', 'Red', '60,000 Km', 'Cairo']",2023-06-18,"570,000 EGP",No
Kia Sportage 2020,"['Kia', 'Sportage', 'Black', 'Automatic / Top Line plus', '67,000 Km', 'Cairo']",2023-06-18,"1,440,000 EGP",No
Kia Picanto 2014,"['Kia', 'Picanto', 'Silver', '110,000 Km', 'Mansoura']",2023-06-18,"510,000 EGP",No
Kia Cerato 2022,"['Kia', 'Cerato', 'Black', '83,000 Km', 'Cairo']",2023-06-18,"925,000 EGP",Yes
Kia Sportage 2022,"['Kia', 'Sportage', 'White', 'A/T / LX FO Plus', '18 Km', 'Port Said']",2023-06-18,"1,850,000 EGP",Yes
Kia Cerato 2015,"['Kia', 'Cerato', 'Brown', '74,000 Km', '10th of Ramadan']",2023-06-18,"725,000 EGP",No
Kia Grand Cerato 2017,"['Kia', 'Grand Cerato', 'White', '80,000 Km', 'Heliopolis']",2023-06-18,"753,000 EGP",Yes
Kia Rio 2014,"['Kia', 'Rio', 'Black', '142,000 Km', 'Ismailia']",2023-06-18,"469,000 EGP",No
Kia Cerato 2010,"['Kia', 'Cerato', 'Silver', '200,000 Km', 'Obour City']",2023-06-18,"480,000 EGP",No
Kia Sportage 2022,"['Kia', 'Sportage', 'Light grey', 'A/T / Topline Plus + Black Edition', '22,000 Km', 'Nasr city']",2023-06-18,"1,660,000 EGP",Yes
Kia Cerato 2018,"['Kia', 'Cerato', 'Black', '80,000 Km', 'Mohandessin']",2023-06-18,"690,000 EGP",No
Kia Carens 2017,"['Kia', 'Carens', 'Silver', 'A/T H/L', '90,000 Km', 'Obour City']",2023-06-18,"700,000 EGP",No
Kia Picanto 2010,"['Kia', 'Picanto', 'Blue', '130,000 Km', 'Damietta']",2023-06-18,"262,000 EGP",No
Kia Sportage 2018,"['Kia', 'Sportage', 'Silver', 'A/T EX', '60,000 Km', 'Nasr city']",2023-06-18,"350,000 EGP",Yes
Kia Sportage 2022,"['Kia', 'Sportage', 'Silver', 'A/T / LX CAM', '50 Km', 'Cairo']",2023-06-18,"1,800,000 EGP",Yes
Kia Grand Cerato 2021,"['Kia', 'Grand Cerato', 'Light grey', '50,000 Km', 'Tagamo3 - New Cairo']",2023-06-18,"750,000 EGP",No
Kia Cerato 2014,"['Kia', 'Cerato', 'Black', '195,000 Km', 'Tagamo3 - New Cairo']",2023-06-18,"695,000 EGP",No
Kia Rio 2015,"['Kia', 'Rio', 'Red', '92,000 Km', 'Heliopolis']",2023-06-18,"530,000 EGP",Yes
Kia Sportage 2017,"['Kia', 'Sportage', 'White', '80,000 Km', 'Heliopolis']",2023-06-18,"1,150,000 EGP",No
Kia Sportage 2023,"['Kia', 'Sportage', 'Petroleum', 'A/T / Top Line', '- Km', 'Nasr city']",2023-06-18,"1,900,000 EGP",Yes
Kia Sportage 2016,"['Kia', 'Sportage', 'Light grey', '141,000 Km', 'Sheikh Zayed City']",2023-06-18,"850,000 EGP",No
Kia Spectra 2002,"['Kia', 'Spectra', 'Silver', '200,000 Km', 'Cairo']",2023-06-18,"270,000 EGP",No
Kia Cerato 2011,"['Kia', 'Cerato', 'Eggplant', '185,000 Km', 'Nasr city']",2023-06-18,"410,000 EGP",Yes
Kia Rio 2013,"['Kia', 'Rio', 'Black', '160,000 Km', 'Shibin el Kom']",2023-06-18,"355,000 EGP",No
Kia K3 2015,"['Kia', 'K3', 'Blue', '111,000 Km', 'El Haram']",2023-06-18,"640,000 EGP",Yes
Kia Xceed 2019,"['Kia', 'Xceed', 'White', '27,000 Km', 'Heliopolis']",2023-06-18,"730,000 EGP",No
Kia Cerato 2012,"['Kia', 'Cerato', 'Black', '91,000 Km', 'Asyut']",2023-06-18,"540,000 EGP",No
Kia Grand Cerato 2018,"['Kia', 'Grand Cerato', 'Red', '75,000 Km', 'Nasr city']",2023-06-18,"830,000 EGP",No
Kia Cerato 2018,"['Kia', 'Cerato', 'White', 'Automatic / LX', '85,000 Km', '6 October']",2023-06-18,"720,000 EGP",Yes
Kia Optima 2014,"['Kia', 'Optima', 'Mocha', '122,000 Km', 'Tagamo3 - New Cairo']",2023-06-18,"925,000 EGP",No
Kia K900 2014,"['Kia', 'K900', 'White', '92,000 Km', 'Tagamo3 - New Cairo']",2023-06-18,"2,200,000 EGP",No
Kia Xceed 2022,"['Kia', 'Xceed', 'Gray', 'A/T / Top Line', '1,000 Km', 'Obour City']",2023-06-18,"1,300,000 EGP",Yes
